provider_id,provider_name,npi,dea,specialty_concept_id,care_site_id,year_of_birth,gender_concept_id,provider_source_value,specialty_source_value,specialty_source_concept_id,gender_source_value,gender_source_concept_id
1562,"Ariel C Rivers, NP",1650986035,NA,NA,NA,NA,NA,92073102427,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
250,"Rachel L Britt, MD",1674477938,NA,NA,NA,NA,NA,22911548501,OTORHINOLARYNGOLOGY,NA,female,NA
1504,"John P Gomez, MD",1136242896,NA,NA,NA,NA,NA,89615474708,ONCOLOGY,NA,male,NA
1446,"Gabriel A Mcknight, NP",2795924550,NA,NA,NA,NA,NA,87174632165,SURGERY,NA,male,NA
1302,Pierre-Loup W Burke,2458441603,NA,NA,NA,NA,NA,79677403824,NA,NA,male,NA
1629,"Bathsabée S Bentley, PA-C",2353539741,NA,NA,NA,NA,NA,94843410732,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1453,"André J Boyd, NP",1524781638,NA,NA,NA,NA,NA,87403969595,OTORHINOLARYNGOLOGY,NA,male,NA
308,"Harriet A Mckinney, RPh",1474370556,NA,NA,NA,NA,NA,26395690329,NA,NA,female,NA
326,Cyrus G Dorsey,2198139046,NA,NA,NA,NA,NA,27177129235,NA,NA,male,NA
1552,"Astra H Little, NP",1704136017,NA,NA,NA,NA,NA,91433883576,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
674,"Nasim G Hamilton, MD",2013666777,NA,NA,NA,NA,NA,46692332093,INTERNAL MEDICINE,NA,male,NA
1647,"Tyrone A Shaffer, NP",1175383858,NA,NA,NA,NA,NA,95420834540,OTORHINOLARYNGOLOGY,NA,male,NA
33,"Jason C Mclaughlin, PA-C",2143059349,NA,NA,NA,NA,NA,11650585868,EMERGENCY MEDICINE,NA,male,NA
1131,Minerva L Gould,2173652948,NA,NA,NA,NA,NA,69526006276,NA,NA,female,NA
677,"Ophélie L Fisher, MD",2256446192,NA,NA,NA,NA,NA,46889897499,NEPHROLOGY,NA,female,NA
351,"Lacota K Browning, MD",2306029287,NA,NA,NA,NA,NA,28522102044,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
38,"Annielle C Daniel, PA-C",1651191221,NA,NA,NA,NA,NA,11792457583,ONCOLOGY,NA,female,NA
489,"Andrée C Bentley, MD",1510660093,NA,NA,NA,NA,NA,36497145886,PSYCHOLOGY,NA,female,NA
1255,"Cecilia F Guthrie, NP",2274907530,NA,NA,NA,NA,NA,77057906580,OTORHINOLARYNGOLOGY,NA,female,NA
567,Cordélie C Lott,1197441122,NA,NA,NA,NA,NA,40300253148,NA,NA,female,NA
946,"Stephen U Mcdonald, MD",2311953141,NA,NA,NA,NA,NA,60818518065,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
880,"Gavin A Olson, MD",2485543967,NA,NA,NA,NA,NA,57606750699,OTORHINOLARYNGOLOGY,NA,male,NA
1611,"Nicole F Watson, PA-C",2450200072,NA,NA,NA,NA,NA,94072357188,CARDIOLOGY,NA,female,NA
74,Amy S Dale,1824302150,NA,NA,NA,NA,NA,13425901197,NA,NA,female,NA
1564,"Bianca U Bruce, NP",1990908509,NA,NA,NA,NA,NA,92167983229,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
367,"Talon E Hudson, PA-C",2086714439,NA,NA,NA,NA,NA,29297838969,OTORHINOLARYNGOLOGY,NA,male,NA
1522,"Vaughan J Mills, NP",2862889843,NA,NA,NA,NA,NA,90400321174,OB/GYN,NA,male,NA
1491,"Molly C Tate, NP",1660562438,NA,NA,NA,NA,NA,89188016552,ONCOLOGY,NA,female,NA
1616,"Alexander G Haynes, MD",1109481620,NA,NA,NA,NA,NA,94224855546,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1111,"Gauthier T Norman, RPh",1110082698,NA,NA,NA,NA,NA,68670470054,NA,NA,male,NA
1525,Benedict K Lewis,1650789678,NA,NA,NA,NA,NA,90488026626,NA,NA,male,NA
390,"Abra D Stanley, MD",2283006647,NA,NA,NA,NA,NA,30580903407,SURGERY,NA,female,NA
1716,"Lars A Chan, MD",1472385838,NA,NA,NA,NA,NA,99346897051,OTORHINOLARYNGOLOGY,NA,male,NA
809,"Hiroko R Chen, PA-C",2189475797,NA,NA,NA,NA,NA,54624717251,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
396,Avye F Hooper,1463751725,NA,NA,NA,NA,NA,30966527814,NA,NA,female,NA
1039,"Zenaida V Ortega, PA-C",1914887458,NA,NA,NA,NA,NA,64777064921,OTORHINOLARYNGOLOGY,NA,female,NA
150,"Daquan P Norman, NP",2959192200,NA,NA,NA,NA,NA,17387358091,EMERGENCY MEDICINE,NA,male,NA
643,"Girald J Alford, NP",1545513101,NA,NA,NA,NA,NA,44901546034,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
914,"Brett M Everett, PA-C",1427427594,NA,NA,NA,NA,NA,59571299006,OTORHINOLARYNGOLOGY,NA,male,NA
1501,Shana I Munoz,1747036281,NA,NA,NA,NA,NA,89540261104,NA,NA,female,NA
700,"Shafira D Shaffer, PA-C",2951587613,NA,NA,NA,NA,NA,48664642992,ONCOLOGY,NA,female,NA
13,"Vielka G Medina, NP",2886984620,NA,NA,NA,NA,NA,10778147644,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
423,"Kendall B Dalton, NP",2145089351,NA,NA,NA,NA,NA,32679434805,OTORHINOLARYNGOLOGY,NA,male,NA
1030,Addison J Bradley,1708810864,NA,NA,NA,NA,NA,64473577178,NA,NA,male,NA
922,"Ramona A Dixon, MD",2390196521,NA,NA,NA,NA,NA,59785950481,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
249,"Pénélope C Mcconnell, NP",1668078908,NA,NA,NA,NA,NA,22907911722,OTORHINOLARYNGOLOGY,NA,female,NA
385,Henry A Sykes,2996162265,NA,NA,NA,NA,NA,30444435755,NA,NA,male,NA
573,"Reine Z Sharpe, RPh",1596487676,NA,NA,NA,NA,NA,40688417869,NA,NA,female,NA
1605,"Hilel A Finch, NP",1432618070,NA,NA,NA,NA,NA,93796813444,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
716,"Aurore K Oneil, MD",2092168448,NA,NA,NA,NA,NA,49815860089,ONCOLOGY,NA,female,NA
670,"Lionel R Ramos, NP",1241249703,NA,NA,NA,NA,NA,46484881194,OTORHINOLARYNGOLOGY,NA,male,NA
438,"Olympie G Ellis, NP",2946146996,NA,NA,NA,NA,NA,33694832092,PULMONARY DISEASE,NA,female,NA
465,Edan A Douglas,1535512790,NA,NA,NA,NA,NA,35060329283,NA,NA,male,NA
318,"Ignacia M Gordon, NP",2683825711,NA,NA,NA,NA,NA,26824896750,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1175,"Laurel L Adams, PA-C",2053554800,NA,NA,NA,NA,NA,71950885892,OTORHINOLARYNGOLOGY,NA,male,NA
288,"Deacon A Winters, NP",2012035834,NA,NA,NA,NA,NA,25178866798,EMERGENCY MEDICINE,NA,male,NA
1623,Pascal N Delacruz,2708384785,NA,NA,NA,NA,NA,94613955639,NA,NA,male,NA
345,"Alexis L Butler, PA-C",1548997400,NA,NA,NA,NA,NA,28116487940,SURGERY,NA,female,NA
176,"Xandra I Lewis, PA-C",2030722314,NA,NA,NA,NA,NA,18530179296,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
862,"Nerea L Mercer, NP",2128283211,NA,NA,NA,NA,NA,56936301753,OTORHINOLARYNGOLOGY,NA,female,NA
1077,Gauvain N Weaver,2431667191,NA,NA,NA,NA,NA,67063965070,NA,NA,male,NA
208,"Margaud Z Pacheco, MD",1337582538,NA,NA,NA,NA,NA,20319124220,ONCOLOGY,NA,female,NA
1584,"Odysseus J Dickerson, NP",2855156614,NA,NA,NA,NA,NA,93099561662,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1183,"Galena L Jefferson, NP",2587571122,NA,NA,NA,NA,NA,72372034703,OTORHINOLARYNGOLOGY,NA,female,NA
1296,Bree N Booker,2356199170,NA,NA,NA,NA,NA,79450166134,NA,NA,female,NA
770,"Cecilia D Case, NP",1951501277,NA,NA,NA,NA,NA,52974748504,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1566,"Quamar C Peck, PA-C",2386202770,NA,NA,NA,NA,NA,92223395711,OTORHINOLARYNGOLOGY,NA,male,NA
986,"Shana S Huber, RPh",2339005635,NA,NA,NA,NA,NA,62687743553,NA,NA,female,NA
1364,"Linda H Hinton, PA-C",1040306423,NA,NA,NA,NA,NA,82745272847,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1276,Zane C Howell,1528410598,NA,NA,NA,NA,NA,78125685745,NA,NA,male,NA
330,"Deborah C Henson, NP",1763297494,NA,NA,NA,NA,NA,27265823806,OTORHINOLARYNGOLOGY,NA,female,NA
1017,"Alana R Guzman, NP",1921842397,NA,NA,NA,NA,NA,64014613742,ONCOLOGY,NA,female,NA
1402,Indigo J Flynn,2613511860,NA,NA,NA,NA,NA,84587465293,NA,NA,female,NA
1337,"Melvin A Nunez, PA-C",1970906242,NA,NA,NA,NA,NA,81246095408,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
785,"Dillon E Watts, PA-C",2967612660,NA,NA,NA,NA,NA,53519197308,OTORHINOLARYNGOLOGY,NA,male,NA
650,"Burton M Lowery, PA-C",2430656856,NA,NA,NA,NA,NA,45276347134,EMERGENCY MEDICINE,NA,male,NA
557,Adara A Terry,1577911595,NA,NA,NA,NA,NA,39649131051,NA,NA,female,NA
594,"Lenore M Hansen, MD",1419241185,NA,NA,NA,NA,NA,41812891258,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1463,"Isadora G Steele, NP",1724333453,NA,NA,NA,NA,NA,87791550035,OTORHINOLARYNGOLOGY,NA,female,NA
1609,"Pierre-Henri J Chapman, PA-C",2091108452,NA,NA,NA,NA,NA,93890059102,SURGERY,NA,male,NA
331,"Valentine L Franks, PA-C",2608929184,NA,NA,NA,NA,NA,27272031298,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
44,"Constantine F Lowery, PA-C",1427911068,NA,NA,NA,NA,NA,12050509947,ONCOLOGY,NA,female,NA
600,Françoise M Barry,2365128806,NA,NA,NA,NA,NA,42493961041,NA,NA,female,NA
1112,"Upton E Contreras, PA-C",2630583561,NA,NA,NA,NA,NA,68720459676,OTORHINOLARYNGOLOGY,NA,male,NA
1572,"Gauvain J Mcdowell, NP",1478213927,NA,NA,NA,NA,NA,92465547022,HEMATOLOGY,NA,male,NA
1462,"Gillian A Franklin, RPh",2834844835,NA,NA,NA,NA,NA,87781531416,NA,NA,female,NA
411,"Roary Y Winters, PA-C",2843743630,NA,NA,NA,NA,NA,32135266979,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1233,Shelby G Castillo,1001040813,NA,NA,NA,NA,NA,75692814171,NA,NA,female,NA
131,"Nell S Adams, PA-C",2260363862,NA,NA,NA,NA,NA,16573667124,OTORHINOLARYNGOLOGY,NA,female,NA
435,"Obéline H Marsh, NP",2142515689,NA,NA,NA,NA,NA,33515116570,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
512,"Bernadette S Kane, PA-C",1892068774,NA,NA,NA,NA,NA,37525098142,OB/GYN,NA,female,NA
563,"Rolan S Faulkner, NP",1059941441,NA,NA,NA,NA,NA,40053179096,OTORHINOLARYNGOLOGY,NA,male,NA
612,Céline Y Watkins,1574747844,NA,NA,NA,NA,NA,43244683316,NA,NA,female,NA
522,"Océane B Haynes, NP",2229192600,NA,NA,NA,NA,NA,38267110878,ONCOLOGY,NA,female,NA
429,"Maris D Mendoza, PA-C",1637537182,NA,NA,NA,NA,NA,33142422241,CARDIOLOGY,NA,female,NA
853,"Mason M Lott, PA-C",1843100759,NA,NA,NA,NA,NA,56399314145,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
486,"Robert D Chandler, PA-C",1950925253,NA,NA,NA,NA,NA,36368290017,OTORHINOLARYNGOLOGY,NA,male,NA
238,Destiny D Davenport,2094360282,NA,NA,NA,NA,NA,22414922507,NA,NA,female,NA
592,"Cecilia J Spencer, MD",1081159681,NA,NA,NA,NA,NA,41763230693,EMERGENCY MEDICINE,NA,female,NA
535,"Jacquot W Harrison, PA-C",2877611083,NA,NA,NA,NA,NA,38827348173,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
357,"Edward L May, MD",2956895177,NA,NA,NA,NA,NA,28707820939,OTORHINOLARYNGOLOGY,NA,male,NA
1569,"Maisie F Sykes, NP",2581813827,NA,NA,NA,NA,NA,92376604809,NEUROLOGY,NA,female,NA
1199,Claudia A Lawson,2985787585,NA,NA,NA,NA,NA,73626177253,NA,NA,female,NA
1304,"Brody A Kane, NP",2218259170,NA,NA,NA,NA,NA,79756171520,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
322,"Olga W Hudson, MD",1908735051,NA,NA,NA,NA,NA,27057497018,ONCOLOGY,NA,female,NA
1399,"Sygrid C Puckett, RPh",2382113088,NA,NA,NA,NA,NA,84438741587,NA,NA,female,NA
313,"Ingrid N Gray, NP",2085973580,NA,NA,NA,NA,NA,26604345204,OTORHINOLARYNGOLOGY,NA,female,NA
1319,"Jean-Michel M Larsen, NP",1674900061,NA,NA,NA,NA,NA,80216856120,RHEUMATOLOGY,NA,male,NA
971,"Reese D Rice, NP",1821737358,NA,NA,NA,NA,NA,61949763462,NEPHROLOGY,NA,male,NA
1251,"Stéphanie J Chase, MD",1548351079,NA,NA,NA,NA,NA,76686468639,SURGERY,NA,female,NA
1570,Pierre-Marie K Carter,2705769921,NA,NA,NA,NA,NA,92396368058,NA,NA,male,NA
338,"Yves M Hernandez, NP",1716728090,NA,NA,NA,NA,NA,27614979317,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1442,"Shannon J Mcleod, MD",1042607018,NA,NA,NA,NA,NA,86703241032,OTORHINOLARYNGOLOGY,NA,female,NA
827,Mallory P Bryant,2599518293,NA,NA,NA,NA,NA,55449284270,NA,NA,female,NA
102,"Leonard A Matthews, PA-C",1625133440,NA,NA,NA,NA,NA,15022111388,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1694,"Callum M Payne, MD",2533207177,NA,NA,NA,NA,NA,98083512480,OTORHINOLARYNGOLOGY,NA,male,NA
1313,"Indigo W Dickerson, PA-C",1519825697,NA,NA,NA,NA,NA,80046366885,ONCOLOGY,NA,female,NA
1571,Patience D Beach,1236903058,NA,NA,NA,NA,NA,92458398913,NA,NA,female,NA
1124,"Girald O Baldwin, NP",2217646856,NA,NA,NA,NA,NA,69233220473,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1275,"Blair Z Wyatt, NP",2897089047,NA,NA,NA,NA,NA,78107777815,PULMONARY DISEASE,NA,male,NA
321,"Drake U Kaufman, NP",1972717647,NA,NA,NA,NA,NA,27028204389,GASTROENTEROLOGY,NA,male,NA
111,"Matthieu M Merritt, MD",2306714243,NA,NA,NA,NA,NA,15608183440,OTORHINOLARYNGOLOGY,NA,male,NA
876,"John A Burgess, MD",1419201460,NA,NA,NA,NA,NA,57446112413,EMERGENCY MEDICINE,NA,male,NA
591,Conan J Knox,2186509671,NA,NA,NA,NA,NA,41732044110,NA,NA,male,NA
626,"Franck G Mendez, MD",2563440094,NA,NA,NA,NA,NA,44109072005,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1211,"Emery J Goodwin, NP",1376482764,NA,NA,NA,NA,NA,74149749489,OTORHINOLARYNGOLOGY,NA,male,NA
152,"Xandra E Chambers, PA-C",1817033325,NA,NA,NA,NA,NA,17442094353,INTERNAL MEDICINE,NA,female,NA
204,"Kelly S Walters, RPh",1963155997,NA,NA,NA,NA,NA,19920754004,NA,NA,female,NA
518,Antoine B Small,1821886833,NA,NA,NA,NA,NA,37942411816,NA,NA,male,NA
1019,"Winifred D Frederick, NP",2700482629,NA,NA,NA,NA,NA,64033202698,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
803,"Jessamine C Henry, PA-C",2034625331,NA,NA,NA,NA,NA,54434899471,OTORHINOLARYNGOLOGY,NA,female,NA
34,"George A Donovan, NP",2059309845,NA,NA,NA,NA,NA,11681119227,ONCOLOGY,NA,male,NA
821,"Jennifer M Buchanan, MD",2731561284,NA,NA,NA,NA,NA,55068875389,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1000,Mattie G Key,1305676551,NA,NA,NA,NA,NA,63266079514,NA,NA,male,NA
303,"Zia M Dorsey, NP",1593409616,NA,NA,NA,NA,NA,26115143518,SURGERY,NA,female,NA
370,"Alix R Conway, MD",2624998312,NA,NA,NA,NA,NA,29451332299,OTORHINOLARYNGOLOGY,NA,female,NA
87,"Regina A Love, NP",1189139080,NA,NA,NA,NA,NA,14188657168,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
109,Margaret N Glenn,1624023592,NA,NA,NA,NA,NA,15463633009,NA,NA,female,NA
1236,"Aladdin P Cherry, NP",2804346332,NA,NA,NA,NA,NA,75923075230,OTORHINOLARYNGOLOGY,NA,male,NA
68,"Gil R Bray, MD",1846040424,NA,NA,NA,NA,NA,13110141898,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1049,"Hadley P Hull, MD",2579855194,NA,NA,NA,NA,NA,65288873568,ENDOCRINOLOGY,NA,female,NA
1658,"Daria S Gamble, NP",1868903350,NA,NA,NA,NA,NA,96111184361,ONCOLOGY,NA,female,NA
1020,Lacota Z Dominguez,2642201285,NA,NA,NA,NA,NA,64034209347,NA,NA,female,NA
668,"Signe D Griffith, PA-C",1937323630,NA,NA,NA,NA,NA,46383343318,OTORHINOLARYNGOLOGY,NA,female,NA
1252,"Anjolie I Blake, MD",2532763386,NA,NA,NA,NA,NA,76753814062,EMERGENCY MEDICINE,NA,female,NA
124,"Denise L Norris, NP",2533374076,NA,NA,NA,NA,NA,16311734725,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1657,"Jakeem A Lucas, RPh",2850469228,NA,NA,NA,NA,NA,96089927432,NA,NA,male,NA
136,"Bradley B Wagner, PA-C",2307285698,NA,NA,NA,NA,NA,16847283533,OTORHINOLARYNGOLOGY,NA,male,NA
1494,Josette S Franks,1672567573,NA,NA,NA,NA,NA,89224273717,NA,NA,female,NA
1730,"Marcelle D Rivers, MD",1250627161,NA,NA,NA,NA,NA,99976784731,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
928,"Tiger S Todd, MD",2910373758,NA,NA,NA,NA,NA,60131733015,OTORHINOLARYNGOLOGY,NA,male,NA
394,Halee M Moses,2820898001,NA,NA,NA,NA,NA,30846030126,NA,NA,female,NA
743,"Nissim G Garza, MD",2618101220,NA,NA,NA,NA,NA,50873497007,ONCOLOGY,NA,male,NA
1354,"Hilel T Barrett, PA-C",1173347061,NA,NA,NA,NA,NA,82308149409,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
29,"Marcien Z Schneider, PA-C",2402244897,NA,NA,NA,NA,NA,11494302062,OTORHINOLARYNGOLOGY,NA,male,NA
524,Stuart G Owen,2015745389,NA,NA,NA,NA,NA,38387671588,NA,NA,male,NA
833,"Kimberly C Ray, NP",1703318079,NA,NA,NA,NA,NA,55579434321,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
255,"Lee P Hines, NP",1434386650,NA,NA,NA,NA,NA,23260355399,SURGERY,NA,male,NA
67,"Aiko A Beasley, NP",1871856843,NA,NA,NA,NA,NA,13002354621,OTORHINOLARYNGOLOGY,NA,female,NA
1670,Mara Y Hooper,1534839269,NA,NA,NA,NA,NA,96770596802,NA,NA,female,NA
501,"Kendall A Burke, NP",1783021635,NA,NA,NA,NA,NA,36968431084,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
521,"Ferdinand J Mayer, PA-C",2853458996,NA,NA,NA,NA,NA,38224886838,ONCOLOGY,NA,male,NA
1338,"Alexander A Frederick, MD",1436334823,NA,NA,NA,NA,NA,81280990177,OTORHINOLARYNGOLOGY,NA,male,NA
1595,"Cyrienne N Walter, NP",1778474690,NA,NA,NA,NA,NA,93384767913,EMERGENCY MEDICINE,NA,female,NA
676,"Maurice S Kelly, RPh",1876132885,NA,NA,NA,NA,NA,46869669106,NA,NA,male,NA
202,"Deanna J Peck, MD",1325475901,NA,NA,NA,NA,NA,19821727790,CARDIOLOGY,NA,female,NA
379,Nicole L Morales,1646694545,NA,NA,NA,NA,NA,29933019444,NA,NA,female,NA
376,"Adrien J Fleming, PA-C",1415859469,NA,NA,NA,NA,NA,29750635943,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
498,"Gauthier H George, MD",2710911906,NA,NA,NA,NA,NA,36878318881,OTORHINOLARYNGOLOGY,NA,male,NA
956,"Thomas A Stone, PA-C",1053729271,NA,NA,NA,NA,NA,61131249831,OB/GYN,NA,male,NA
1603,"Simone O Rosales, PA-C",2251344848,NA,NA,NA,NA,NA,93721454001,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1642,Brynne E Espinoza,2897848814,NA,NA,NA,NA,NA,95338969055,NA,NA,female,NA
1546,"Gauvain O Washington, MD",2427679960,NA,NA,NA,NA,NA,91343797759,OTORHINOLARYNGOLOGY,NA,male,NA
31,"Hashim D Powers, NP",2811060793,NA,NA,NA,NA,NA,11546310484,ONCOLOGY,NA,male,NA
1615,"Baxter T Bullock, PA-C",1146821747,NA,NA,NA,NA,NA,94207669600,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
107,Solomon O Sargent,2591495979,NA,NA,NA,NA,NA,15284037092,NA,NA,male,NA
723,"James N Holman, NP",1454604016,NA,NA,NA,NA,NA,50124440004,OTORHINOLARYNGOLOGY,NA,male,NA
1382,"Kylan A Crosby, MD",2506691803,NA,NA,NA,NA,NA,83810729807,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
590,"Gatien K Fischer, MD",1412251314,NA,NA,NA,NA,NA,41719727886,PULMONARY DISEASE,NA,male,NA
1460,Gratieuse K Figueroa,2440312664,NA,NA,NA,NA,NA,87690073951,NA,NA,female,NA
947,"Jean-Pascal C Boyer, MD",2572018642,NA,NA,NA,NA,NA,60838516616,OTORHINOLARYNGOLOGY,NA,male,NA
1576,"Seth G Huber, PA-C",2131810927,NA,NA,NA,NA,NA,92757904095,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1559,"Kareem G Barrett, RPh",1826845065,NA,NA,NA,NA,NA,91799677343,NA,NA,male,NA
755,Channing A Holmes,2499701833,NA,NA,NA,NA,NA,52136800721,NA,NA,male,NA
1651,"Wyoming F Edwards, MD",2787519327,NA,NA,NA,NA,NA,95795341048,OTORHINOLARYNGOLOGY,NA,female,NA
642,"Chiquita M Jacobs, NP",2350129132,NA,NA,NA,NA,NA,44766754283,ONCOLOGY,NA,female,NA
752,"Brigitte O Battle, PA-C",2910339296,NA,NA,NA,NA,NA,51670705655,EMERGENCY MEDICINE,NA,female,NA
1041,"Guillaume B Mcgowan, PA-C",2778082756,NA,NA,NA,NA,NA,64826741531,SURGERY,NA,male,NA
1519,"Dorian M Lynn, MD",2900354578,NA,NA,NA,NA,NA,90216079089,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
622,"Sasha M Stone, PA-C",1429341165,NA,NA,NA,NA,NA,43828269136,OTORHINOLARYNGOLOGY,NA,female,NA
373,Garrett T Garrett,2851806089,NA,NA,NA,NA,NA,29575353362,NA,NA,male,NA
644,"Raymond T Fisher, MD",1742205006,NA,NA,NA,NA,NA,44987730809,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
480,"Christen P Townsend, NP",1352924201,NA,NA,NA,NA,NA,35943301031,OTORHINOLARYNGOLOGY,NA,female,NA
1414,Malachi E Powers,1022779761,NA,NA,NA,NA,NA,85220163095,NA,NA,male,NA
1193,"Dorothée R Holloway, NP",1393385636,NA,NA,NA,NA,NA,73205338684,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
786,"Mattias D Perkins, NP",2104034331,NA,NA,NA,NA,NA,53531710786,ONCOLOGY,NA,male,NA
901,"Pandora J Haley, MD",1624472336,NA,NA,NA,NA,NA,58825229172,HEMATOLOGY,NA,female,NA
1587,"Demetrius K Rutledge, NP",2677010395,NA,NA,NA,NA,NA,93138833047,OTORHINOLARYNGOLOGY,NA,male,NA
1526,Hadley B Welch,1704898913,NA,NA,NA,NA,NA,90582300321,NA,NA,female,NA
1250,"Dane W Horton, MD",1251490783,NA,NA,NA,NA,NA,76662175343,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
877,"Claudia I Justice, PA-C",2197150705,NA,NA,NA,NA,NA,57464145248,OTORHINOLARYNGOLOGY,NA,female,NA
1073,"Artémise D Grant, RPh",2012459737,NA,NA,NA,NA,NA,66736756258,NA,NA,female,NA
1110,Aline-Marie Y Mcdaniel,2997528290,NA,NA,NA,NA,NA,68668577072,NA,NA,female,NA
1528,"Felixiane O Griffin, NP",1840994683,NA,NA,NA,NA,NA,90602062916,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
812,"Fabien A Blake, PA-C",1247242785,NA,NA,NA,NA,NA,54743842050,EMERGENCY MEDICINE,NA,male,NA
1617,"Nomlanga M Goff, MD",2536677509,NA,NA,NA,NA,NA,94236928331,OTORHINOLARYNGOLOGY,NA,female,NA
558,"Eugenia J Whitney, NP",1558629414,NA,NA,NA,NA,NA,39717314922,ONCOLOGY,NA,female,NA
1090,"Kalia A Reyes, MD",1624509210,NA,NA,NA,NA,NA,67712988283,NEPHROLOGY,NA,female,NA
1660,Annelle M Hansen,1521918050,NA,NA,NA,NA,NA,96135209408,NA,NA,female,NA
1610,"Axel G Davidson, NP",2169736820,NA,NA,NA,NA,NA,93906634494,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
661,"Odessa J Vincent, MD",2822296477,NA,NA,NA,NA,NA,46025780008,OTORHINOLARYNGOLOGY,NA,female,NA
1117,"Cole Z Schroeder, MD",2801498045,NA,NA,NA,NA,NA,68846137217,NEUROLOGY,NA,male,NA
989,"Naida N Whitney, PA-C",1608264881,NA,NA,NA,NA,NA,62807376375,SURGERY,NA,female,NA
663,"Laurel M Edwards, MD",1305719609,NA,NA,NA,NA,NA,46055711958,RHEUMATOLOGY,NA,female,NA
1621,Halee M Abbott,2142741962,NA,NA,NA,NA,NA,94263982879,NA,NA,female,NA
528,"Benjamin K Golden, NP",2753407994,NA,NA,NA,NA,NA,38553204929,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1068,"Nicolas D Cantu, NP",1269215909,NA,NA,NA,NA,NA,66284449930,OTORHINOLARYNGOLOGY,NA,male,NA
603,Audrey-Marie Y Walls,2603852407,NA,NA,NA,NA,NA,42600232554,NA,NA,female,NA
142,"Ryan D Frost, NP",2242019210,NA,NA,NA,NA,NA,17171567484,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1664,"Desirae L Holman, MD",1954765929,NA,NA,NA,NA,NA,96484676210,ONCOLOGY,NA,female,NA
1512,"Pauline G Hodge, PA-C",1629601285,NA,NA,NA,NA,NA,89922883423,OTORHINOLARYNGOLOGY,NA,female,NA
312,"Callum P Bonner, RPh",2120282039,NA,NA,NA,NA,NA,26563779752,NA,NA,male,NA
344,"Illiana A Nash, PA-C",2582748857,NA,NA,NA,NA,NA,28108835653,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
710,Amelia C Cleveland,2570767331,NA,NA,NA,NA,NA,49312938704,NA,NA,female,NA
609,"Porter J Craft, NP",1247100926,NA,NA,NA,NA,NA,43075353947,OTORHINOLARYNGOLOGY,NA,male,NA
1444,"Emerson M Boone, PA-C",2166457503,NA,NA,NA,NA,NA,86812566161,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
